t,E_tot,E_x,E_y,E_weak,proj_bx,P_tau,W_tau,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,P_eta_left,P_eta_right,P_eta_total,Tau_vx,Tau_vy,Tau_bx,Tau_by
2.28000000e-01,4.30080000e-08,4.30080000e-08,5.02053875e-31,4.30079387e-08,5.59595856e-09,0.00000000e+00,0.00000000e+00,2.67888902e-14,-5.62566683e-13,-5.10115739e-36,3.06067231e-35,3.88334377e-19,1.20938966e-35,9.32823724e-22,-9.32823746e-22,-1.86564747e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.29000000e-01,4.30080000e-08,4.30080000e-08,5.10920111e-31,4.30079381e-08,5.62050221e-09,0.00000000e+00,0.00000000e+00,2.69063850e-14,-5.65034075e-13,-5.21398589e-36,3.12836913e-35,3.91748286e-19,1.23074592e-35,9.41265690e-22,-9.41265706e-22,-1.88253140e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30000000e-01,4.30080000e-08,4.30080000e-08,5.19903263e-31,4.30079376e-08,5.64504587e-09,0.00000000e+00,0.00000000e+00,2.70238799e-14,-5.67501466e-13,-5.32880179e-36,3.19725839e-35,3.95177135e-19,1.25238377e-35,9.49748018e-22,-9.49748040e-22,-1.89949606e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.31000000e-01,4.30080000e-08,4.30080000e-08,5.29004356e-31,4.30079370e-08,5.66958952e-09,0.00000000e+00,0.00000000e+00,2.71413747e-14,-5.69968858e-13,-5.44563122e-36,3.26735576e-35,3.98620925e-19,1.27430567e-35,9.58270734e-22,-9.58270750e-22,-1.91654148e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.32000000e-01,4.30080000e-08,4.30080000e-08,5.38224416e-31,4.30079365e-08,5.69413318e-09,0.00000000e+00,0.00000000e+00,2.72588696e-14,-5.72436250e-13,-5.56450055e-36,3.33867708e-35,4.02079656e-19,1.29651410e-35,9.66833866e-22,-9.66833888e-22,-1.93366775e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.33000000e-01,4.30080000e-08,4.30080000e-08,5.47564477e-31,4.30079359e-08,5.71867684e-09,0.00000000e+00,0.00000000e+00,2.73763644e-14,-5.74903641e-13,-5.68543637e-36,3.41123829e-35,4.05553327e-19,1.31901153e-35,9.75437442e-22,-9.75437458e-22,-1.95087490e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.34000000e-01,4.30080000e-08,4.30080000e-08,5.57025574e-31,4.30079354e-08,5.74322049e-09,0.00000000e+00,0.00000000e+00,2.74938593e-14,-5.77371033e-13,-5.80846549e-36,3.48505548e-35,4.09041938e-19,1.34180048e-35,9.84081489e-22,-9.84081511e-22,-1.96816300e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.35000000e-01,4.30080000e-08,4.30080000e-08,5.66608749e-31,4.30079348e-08,5.76776415e-09,0.00000000e+00,0.00000000e+00,2.76113541e-14,-5.79838424e-13,-5.93361496e-36,3.56014488e-35,4.12545490e-19,1.36488343e-35,9.92766035e-22,-9.92766049e-22,-1.98553208e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.36000000e-01,4.30080000e-08,4.30080000e-08,5.76315047e-31,4.30079343e-08,5.79230780e-09,0.00000000e+00,0.00000000e+00,2.77288489e-14,-5.82305815e-13,-6.06091208e-36,3.63652287e-35,4.16063982e-19,1.38826292e-35,1.00149110e-21,-1.00149113e-21,-2.00298223e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.37000000e-01,4.30080000e-08,4.30080000e-08,5.86145520e-31,4.30079337e-08,5.81685146e-09,0.00000000e+00,0.00000000e+00,2.78463437e-14,-5.84773206e-13,-6.19038435e-36,3.71420596e-35,4.19597415e-19,1.41194147e-35,1.01025673e-21,-1.01025674e-21,-2.02051347e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.38000000e-01,4.30080000e-08,4.30080000e-08,5.96101220e-31,4.30079332e-08,5.84139511e-09,0.00000000e+00,0.00000000e+00,2.79638386e-14,-5.87240598e-13,-6.32205952e-36,3.79321079e-35,4.23145789e-19,1.43592162e-35,1.01906293e-21,-1.01906295e-21,-2.03812588e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.39000000e-01,4.30080000e-08,4.30080000e-08,6.06183207e-31,4.30079326e-08,5.86593877e-09,0.00000000e+00,0.00000000e+00,2.80813334e-14,-5.89707989e-13,-6.45596559e-36,3.87355415e-35,4.26709102e-19,1.46020592e-35,1.02790974e-21,-1.02790975e-21,-2.05581949e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.40000000e-01,4.30080000e-08,4.30080000e-08,6.16392546e-31,4.30079320e-08,5.89048242e-09,0.00000000e+00,0.00000000e+00,2.81988282e-14,-5.92175380e-13,-6.59213076e-36,3.95525298e-35,4.30287357e-19,1.48479693e-35,1.03679717e-21,-1.03679720e-21,-2.07359437e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.41000000e-01,4.30080000e-08,4.30080000e-08,6.26730302e-31,4.30079315e-08,5.91502607e-09,0.00000000e+00,0.00000000e+00,2.83163230e-14,-5.94642771e-13,-6.73058351e-36,4.03832435e-35,4.33880551e-19,1.50969721e-35,1.04572527e-21,-1.04572529e-21,-2.09145056e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.42000000e-01,4.30080000e-08,4.30080000e-08,6.37197550e-31,4.30079309e-08,5.93956973e-09,0.00000000e+00,0.00000000e+00,2.84338178e-14,-5.97110161e-13,-6.87135251e-36,4.12278548e-35,4.37488687e-19,1.53490936e-35,1.05469405e-21,-1.05469408e-21,-2.10938813e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.43000000e-01,4.30080000e-08,4.30080000e-08,6.47795365e-31,4.30079303e-08,5.96411338e-09,0.00000000e+00,0.00000000e+00,2.85513126e-14,-5.99577552e-13,-7.01446671e-36,4.20865373e-35,4.41111762e-19,1.56043597e-35,1.06370354e-21,-1.06370356e-21,-2.12740710e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.44000000e-01,4.30080000e-08,4.30080000e-08,6.58524829e-31,4.30079298e-08,5.98865703e-09,0.00000000e+00,0.00000000e+00,2.86688074e-14,-6.02044943e-13,-7.15995529e-36,4.29594661e-35,4.44749778e-19,1.58627964e-35,1.07275377e-21,-1.07275379e-21,-2.14550757e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.45000000e-01,4.30080000e-08,4.30080000e-08,6.69387029e-31,4.30079292e-08,6.01320069e-09,0.00000000e+00,0.00000000e+00,2.87863022e-14,-6.04512333e-13,-7.30784764e-36,4.38468176e-35,4.48402735e-19,1.61244298e-35,1.08184476e-21,-1.08184477e-21,-2.16368953e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.46000000e-01,4.30080000e-08,4.30080000e-08,6.80383053e-31,4.30079286e-08,6.03774434e-09,0.00000000e+00,0.00000000e+00,2.89037970e-14,-6.06979724e-13,-7.45817344e-36,4.47487697e-35,4.52070632e-19,1.63892862e-35,1.09097653e-21,-1.09097656e-21,-2.18195309e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.47000000e-01,4.30080000e-08,4.30080000e-08,6.91513997e-31,4.30079280e-08,6.06228799e-09,0.00000000e+00,0.00000000e+00,2.90212918e-14,-6.09447114e-13,-7.61096258e-36,4.56655019e-35,4.55753469e-19,1.66573919e-35,1.10014912e-21,-1.10014913e-21,-2.20029825e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.48000000e-01,4.30080000e-08,4.30080000e-08,7.02780959e-31,4.30079274e-08,6.08683164e-09,0.00000000e+00,0.00000000e+00,2.91387866e-14,-6.11914505e-13,-7.76624520e-36,4.65971950e-35,4.59451247e-19,1.69287734e-35,1.10936254e-21,-1.10936256e-21,-2.21872510e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.49000000e-01,4.30080000e-08,4.30080000e-08,7.14185044e-31,4.30079269e-08,6.11137530e-09,0.00000000e+00,0.00000000e+00,2.92562814e-14,-6.14381895e-13,-7.92405169e-36,4.75440314e-35,4.63163966e-19,1.72034574e-35,1.11861682e-21,-1.11861683e-21,-2.23723365e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50000000e-01,4.30080000e-08,4.30080000e-08,7.25727360e-31,4.30079263e-08,6.13591895e-09,0.00000000e+00,0.00000000e+00,2.93737762e-14,-6.16849285e-13,-8.08441269e-36,4.85061948e-35,4.66891625e-19,1.74814703e-35,1.12791199e-21,-1.12791201e-21,-2.25582400e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.51000000e-01,4.30080000e-08,4.30080000e-08,7.37409018e-31,4.30079257e-08,6.16046260e-09,0.00000000e+00,0.00000000e+00,2.94912709e-14,-6.19316675e-13,-8.24735907e-36,4.94838706e-35,4.70634224e-19,1.77628392e-35,1.13724806e-21,-1.13724808e-21,-2.27449614e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.52000000e-01,4.30080000e-08,4.30080000e-08,7.49231137e-31,4.30079251e-08,6.18500625e-09,0.00000000e+00,0.00000000e+00,2.96087657e-14,-6.21784065e-13,-8.41292196e-36,5.04772454e-35,4.74391764e-19,1.80475907e-35,1.14662508e-21,-1.14662510e-21,-2.29325018e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.53000000e-01,4.30080000e-08,4.30080000e-08,7.61194837e-31,4.30079245e-08,6.20954990e-09,0.00000000e+00,0.00000000e+00,2.97262605e-14,-6.24251455e-13,-8.58113274e-36,5.14865077e-35,4.78164244e-19,1.83357520e-35,1.15604304e-21,-1.15604306e-21,-2.31208611e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.54000000e-01,4.30080000e-08,4.30080000e-08,7.73301244e-31,4.30079239e-08,6.23409355e-09,0.00000000e+00,0.00000000e+00,2.98437552e-14,-6.26718845e-13,-8.75202303e-36,5.25118470e-35,4.81951665e-19,1.86273502e-35,1.16550200e-21,-1.16550203e-21,-2.33100403e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.55000000e-01,4.30080000e-08,4.30080000e-08,7.85551488e-31,4.30079233e-08,6.25863720e-09,0.00000000e+00,0.00000000e+00,2.99612500e-14,-6.29186235e-13,-8.92562472e-36,5.35534547e-35,4.85754026e-19,1.89224124e-35,1.17500195e-21,-1.17500197e-21,-2.35000392e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.56000000e-01,4.30080000e-08,4.30080000e-08,7.97946705e-31,4.30079227e-08,6.28318085e-09,0.00000000e+00,0.00000000e+00,3.00787448e-14,-6.31653625e-13,-9.10196992e-36,5.46115236e-35,4.89571328e-19,1.92209660e-35,1.18454294e-21,-1.18454297e-21,-2.36908591e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.57000000e-01,4.30080000e-08,4.30080000e-08,8.10488034e-31,4.30079221e-08,6.30772450e-09,0.00000000e+00,0.00000000e+00,3.01962395e-14,-6.34121014e-13,-9.28109103e-36,5.56862479e-35,4.93403570e-19,1.95230384e-35,1.19412497e-21,-1.19412499e-21,-2.38824997e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.58000000e-01,4.30080000e-08,4.30080000e-08,8.23176618e-31,4.30079215e-08,6.33226815e-09,0.00000000e+00,0.00000000e+00,3.03137343e-14,-6.36588404e-13,-9.46302067e-36,5.67778234e-35,4.97250752e-19,1.98286572e-35,1.20374809e-21,-1.20374812e-21,-2.40749621e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.59000000e-01,4.30080000e-08,4.30080000e-08,8.36013606e-31,4.30079209e-08,6.35681180e-09,0.00000000e+00,0.00000000e+00,3.04312290e-14,-6.39055793e-13,-9.64779173e-36,5.78864475e-35,5.01112875e-19,2.01378499e-35,1.21341229e-21,-1.21341231e-21,-2.42682460e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.60000000e-01,4.30080000e-08,4.30080000e-08,8.49000149e-31,4.30079203e-08,6.38135545e-09,0.00000000e+00,0.00000000e+00,3.05487238e-14,-6.41523183e-13,-9.83543737e-36,5.90123191e-35,5.04989939e-19,2.04506444e-35,1.22311763e-21,-1.22311766e-21,-2.44623528e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.61000000e-01,4.30080000e-08,4.30080000e-08,8.62137406e-31,4.30079197e-08,6.40589910e-09,0.00000000e+00,0.00000000e+00,3.06662185e-14,-6.43990572e-13,-1.00259910e-35,6.01556386e-35,5.08881943e-19,2.07670686e-35,1.23286409e-21,-1.23286411e-21,-2.46572820e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.62000000e-01,4.30080000e-08,4.30080000e-08,8.75426538e-31,4.30079190e-08,6.43044275e-09,0.00000000e+00,0.00000000e+00,3.07837132e-14,-6.46457961e-13,-1.02194862e-35,6.13166079e-35,5.12788887e-19,2.10871502e-35,1.24265173e-21,-1.24265176e-21,-2.48530350e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.63000000e-01,4.30080000e-08,4.30080000e-08,8.88868711e-31,4.30079184e-08,6.45498640e-09,0.00000000e+00,0.00000000e+00,3.09012080e-14,-6.48925350e-13,-1.04159570e-35,6.24954305e-35,5.16710772e-19,2.14109176e-35,1.25248055e-21,-1.25248057e-21,-2.50496111e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.64000000e-01,4.30080000e-08,4.30080000e-08,9.02465095e-31,4.30079178e-08,6.47953004e-09,0.00000000e+00,0.00000000e+00,3.10187027e-14,-6.51392739e-13,-1.06154375e-35,6.36923115e-35,5.20647597e-19,2.17383988e-35,1.26235058e-21,-1.26235061e-21,-2.52470119e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.65000000e-01,4.30080000e-08,4.30080000e-08,9.16216865e-31,4.30079172e-08,6.50407369e-09,0.00000000e+00,0.00000000e+00,3.11361974e-14,-6.53860128e-13,-1.08179622e-35,6.49074575e-35,5.24599363e-19,2.20696220e-35,1.27226183e-21,-1.27226186e-21,-2.54452369e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.66000000e-01,4.30080000e-08,4.30080000e-08,9.30125201e-31,4.30079166e-08,6.52861734e-09,0.00000000e+00,0.00000000e+00,3.12536921e-14,-6.56327517e-13,-1.10235657e-35,6.61410767e-35,5.28566069e-19,2.24046158e-35,1.28221435e-21,-1.28221437e-21,-2.56442872e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.67000000e-01,4.30080000e-08,4.30080000e-08,9.44191287e-31,4.30079159e-08,6.55316099e-09,0.00000000e+00,0.00000000e+00,3.13711868e-14,-6.58794906e-13,-1.12322831e-35,6.73933790e-35,5.32547716e-19,2.27434086e-35,1.29220812e-21,-1.29220815e-21,-2.58441627e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.68000000e-01,4.30080000e-08,4.30080000e-08,9.58416310e-31,4.30079153e-08,6.57770463e-09,0.00000000e+00,0.00000000e+00,3.14886815e-14,-6.61262295e-13,-1.14441495e-35,6.86645755e-35,5.36544303e-19,2.30860291e-35,1.30224320e-21,-1.30224322e-21,-2.60448642e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.69000000e-01,4.30080000e-08,4.30080000e-08,9.72801463e-31,4.30079147e-08,6.60224828e-09,0.00000000e+00,0.00000000e+00,3.16061762e-14,-6.63729683e-13,-1.16592004e-35,6.99548794e-35,5.40555831e-19,2.34325058e-35,1.31231958e-21,-1.31231960e-21,-2.62463918e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70000000e-01,4.30080000e-08,4.30080000e-08,9.87347945e-31,4.30079140e-08,6.62679193e-09,0.00000000e+00,0.00000000e+00,3.17236710e-14,-6.66197072e-13,-1.18774716e-35,7.12645050e-35,5.44582299e-19,2.37828678e-35,1.32243730e-21,-1.32243732e-21,-2.64487462e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.71000000e-01,4.30080000e-08,4.30080000e-08,1.00205696e-30,4.30079134e-08,6.65133557e-09,0.00000000e+00,0.00000000e+00,3.18411656e-14,-6.68664460e-13,-1.20989992e-35,7.25936687e-35,5.48623707e-19,2.41371438e-35,1.33259636e-21,-1.33259639e-21,-2.66519275e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.72000000e-01,4.30080000e-08,4.30080000e-08,1.01692970e-30,4.30079128e-08,6.67587922e-09,0.00000000e+00,0.00000000e+00,3.19586603e-14,-6.71131849e-13,-1.23238193e-35,7.39425879e-35,5.52680056e-19,2.44953630e-35,1.34279681e-21,-1.34279684e-21,-2.68559365e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.73000000e-01,4.30080000e-08,4.30080000e-08,1.03196740e-30,4.30079121e-08,6.70042286e-09,0.00000000e+00,0.00000000e+00,3.20761550e-14,-6.73599237e-13,-1.25519687e-35,7.53114823e-35,5.56751345e-19,2.48575544e-35,1.35303864e-21,-1.35303867e-21,-2.70607731e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.74000000e-01,4.30080000e-08,4.30080000e-08,1.04717125e-30,4.30079115e-08,6.72496651e-09,0.00000000e+00,0.00000000e+00,3.21936497e-14,-6.76066625e-13,-1.27834840e-35,7.67005726e-35,5.60837575e-19,2.52237474e-35,1.36332190e-21,-1.36332192e-21,-2.72664382e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.75000000e-01,4.30080000e-08,4.30080000e-08,1.06254248e-30,4.30079108e-08,6.74951015e-09,0.00000000e+00,0.00000000e+00,3.23111444e-14,-6.78534013e-13,-1.30184023e-35,7.81100814e-35,5.64938745e-19,2.55939713e-35,1.37364656e-21,-1.37364659e-21,-2.74729316e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.76000000e-01,4.30080000e-08,4.30080000e-08,1.07808232e-30,4.30079102e-08,6.77405380e-09,0.00000000e+00,0.00000000e+00,3.24286391e-14,-6.81001401e-13,-1.32567612e-35,7.95402331e-35,5.69054856e-19,2.59682555e-35,1.38401270e-21,-1.38401273e-21,-2.76802543e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.77000000e-01,4.30080000e-08,4.30080000e-08,1.09379200e-30,4.30079095e-08,6.79859744e-09,0.00000000e+00,0.00000000e+00,3.25461338e-14,-6.83468789e-13,-1.34985981e-35,8.09912534e-35,5.73185907e-19,2.63466297e-35,1.39442029e-21,-1.39442032e-21,-2.78884061e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.78000000e-01,4.30080000e-08,4.30080000e-08,1.10967274e-30,4.30079089e-08,6.82314109e-09,0.00000000e+00,0.00000000e+00,3.26636284e-14,-6.85936177e-13,-1.37439511e-35,8.24633698e-35,5.77331899e-19,2.67291235e-35,1.40486938e-21,-1.40486941e-21,-2.80973879e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.79000000e-01,4.30080000e-08,4.30080000e-08,1.12572578e-30,4.30079082e-08,6.84768473e-09,0.00000000e+00,0.00000000e+00,3.27811231e-14,-6.88403565e-13,-1.39928582e-35,8.39568115e-35,5.81492831e-19,2.71157667e-35,1.41535996e-21,-1.41535999e-21,-2.83071996e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.80000000e-01,4.30080000e-08,4.30080000e-08,1.14195237e-30,4.30079076e-08,6.87222837e-09,0.00000000e+00,0.00000000e+00,3.28986177e-14,-6.90870953e-13,-1.42453580e-35,8.54718092e-35,5.85668703e-19,2.75065892e-35,1.42589208e-21,-1.42589211e-21,-2.85178419e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.81000000e-01,4.30080000e-08,4.30080000e-08,1.15835375e-30,4.30079069e-08,6.89677202e-09,0.00000000e+00,0.00000000e+00,3.30161124e-14,-6.93338340e-13,-1.45014892e-35,8.70085954e-35,5.89859516e-19,2.79016210e-35,1.43646573e-21,-1.43646576e-21,-2.87293149e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.82000000e-01,4.30080000e-08,4.30080000e-08,1.17493117e-30,4.30079062e-08,6.92131566e-09,0.00000000e+00,0.00000000e+00,3.31336071e-14,-6.95805728e-13,-1.47612908e-35,8.85674042e-35,5.94065269e-19,2.83008922e-35,1.44708095e-21,-1.44708098e-21,-2.89416192e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.83000000e-01,4.30080000e-08,4.30080000e-08,1.19168589e-30,4.30079056e-08,6.94585930e-09,0.00000000e+00,0.00000000e+00,3.32511017e-14,-6.98273115e-13,-1.50248022e-35,9.01484713e-35,5.98285963e-19,2.87044331e-35,1.45773773e-21,-1.45773775e-21,-2.91547549e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.84000000e-01,4.30080000e-08,4.30080000e-08,1.20861916e-30,4.30079049e-08,6.97040295e-09,0.00000000e+00,0.00000000e+00,3.33685964e-14,-7.00740502e-13,-1.52920628e-35,9.17520343e-35,6.02521597e-19,2.91122740e-35,1.46843611e-21,-1.46843615e-21,-2.93687226e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.85000000e-01,4.30080000e-08,4.30080000e-08,1.22573226e-30,4.30079042e-08,6.99494659e-09,0.00000000e+00,0.00000000e+00,3.34860910e-14,-7.03207890e-13,-1.55631126e-35,9.33783322e-35,6.06772172e-19,2.95244452e-35,1.47917610e-21,-1.47917612e-21,-2.95835223e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.86000000e-01,4.30080000e-08,4.30080000e-08,1.24302645e-30,4.30079036e-08,7.01949023e-09,0.00000000e+00,0.00000000e+00,3.36035856e-14,-7.05675277e-13,-1.58379916e-35,9.50276059e-35,6.11037687e-19,2.99409774e-35,1.48995772e-21,-1.48995775e-21,-2.97991547e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.87000000e-01,4.30080000e-08,4.30080000e-08,1.26050300e-30,4.30079029e-08,7.04403387e-09,0.00000000e+00,0.00000000e+00,3.37210803e-14,-7.08142664e-13,-1.61167404e-35,9.67000979e-35,6.15318143e-19,3.03619012e-35,1.50078098e-21,-1.50078100e-21,-3.00156198e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.88000000e-01,4.30080000e-08,4.30080000e-08,1.27816319e-30,4.30079022e-08,7.06857751e-09,0.00000000e+00,0.00000000e+00,3.38385749e-14,-7.10610051e-13,-1.63993995e-35,9.83960524e-35,6.19613539e-19,3.07872473e-35,1.51164589e-21,-1.51164592e-21,-3.02329182e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.89000000e-01,4.30080000e-08,4.30080000e-08,1.29600830e-30,4.30079015e-08,7.09312115e-09,0.00000000e+00,0.00000000e+00,3.39560695e-14,-7.13077438e-13,-1.66860101e-35,1.00115715e-34,6.23923875e-19,3.12170466e-35,1.52255248e-21,-1.52255251e-21,-3.04510499e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90000000e-01,4.30080000e-08,4.30080000e-08,1.31403962e-30,4.30079008e-08,7.11766480e-09,0.00000000e+00,0.00000000e+00,3.40735641e-14,-7.15544824e-13,-1.69766133e-35,1.01859334e-34,6.28249152e-19,3.16513301e-35,1.53350076e-21,-1.53350079e-21,-3.06700155e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.91000000e-01,4.30080000e-08,4.30080000e-08,1.33225844e-30,4.30079002e-08,7.14220844e-09,0.00000000e+00,0.00000000e+00,3.41910587e-14,-7.18012211e-13,-1.72712507e-35,1.03627159e-34,6.32589369e-19,3.20901289e-35,1.54449075e-21,-1.54449077e-21,-3.08898152e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.92000000e-01,4.30080000e-08,4.30080000e-08,1.35066605e-30,4.30078995e-08,7.16675208e-09,0.00000000e+00,0.00000000e+00,3.43085534e-14,-7.20479598e-13,-1.75699642e-35,1.05419439e-34,6.36944527e-19,3.25334741e-35,1.55552245e-21,-1.55552248e-21,-3.11104493e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.93000000e-01,4.30080000e-08,4.30080000e-08,1.36926376e-30,4.30078988e-08,7.19129572e-09,0.00000000e+00,0.00000000e+00,3.44260480e-14,-7.22946984e-13,-1.78727959e-35,1.07236430e-34,6.41314625e-19,3.29813970e-35,1.56659589e-21,-1.56659591e-21,-3.13319180e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.94000000e-01,4.30080000e-08,4.30080000e-08,1.38805287e-30,4.30078981e-08,7.21583936e-09,0.00000000e+00,0.00000000e+00,3.45435426e-14,-7.25414370e-13,-1.81797882e-35,1.09078383e-34,6.45699664e-19,3.34339290e-35,1.57771108e-21,-1.57771110e-21,-3.15542218e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.95000000e-01,4.30080000e-08,4.30080000e-08,1.40703469e-30,4.30078974e-08,7.24038300e-09,0.00000000e+00,0.00000000e+00,3.46610372e-14,-7.27881757e-13,-1.84909838e-35,1.10945557e-34,6.50099643e-19,3.38911016e-35,1.58886802e-21,-1.58886805e-21,-3.17773607e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.96000000e-01,4.30080000e-08,4.30080000e-08,1.42621053e-30,4.30078967e-08,7.26492663e-09,0.00000000e+00,0.00000000e+00,3.47785318e-14,-7.30349143e-13,-1.88064258e-35,1.12838209e-34,6.54514562e-19,3.43529465e-35,1.60006675e-21,-1.60006678e-21,-3.20013353e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.97000000e-01,4.30080000e-08,4.30080000e-08,1.44558170e-30,4.30078960e-08,7.28947027e-09,0.00000000e+00,0.00000000e+00,3.48960263e-14,-7.32816529e-13,-1.91261574e-35,1.14756599e-34,6.58944422e-19,3.48194954e-35,1.61130726e-21,-1.61130729e-21,-3.22261456e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.98000000e-01,4.30080000e-08,4.30080000e-08,1.46514954e-30,4.30078953e-08,7.31401391e-09,0.00000000e+00,0.00000000e+00,3.50135209e-14,-7.35283915e-13,-1.94502222e-35,1.16700989e-34,6.63389222e-19,3.52907800e-35,1.62258959e-21,-1.62258961e-21,-3.24517920e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
